,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1494,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Parrilla El Torito,-34.606382011505985,-58.36013958568632,Food Truck
1495,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Museo del Humor,-34.60928320705253,-58.35985752699679,Art Museum
1496,PUERTO MADERO,-34.61007908918095,-58.35467842443035,El Rey de Puerto Madero,-34.60861269152706,-58.36035125679649,Food Truck
1497,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Plaza Reina de Holanda,-34.60770941552662,-58.36384892463685,Plaza
1498,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Farmacity,-34.611398098374025,-58.36265267961555,Pharmacy
1499,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Su Parrillón,-34.61403608322043,-58.357551097868175,BBQ Joint
1500,PUERTO MADERO,-34.61007908918095,-58.35467842443035,La Perla de Puerto Madero,-34.61312288294147,-58.358288180258064,Burger Joint
1501,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Camino del Medio,-34.609009224836335,-58.357460234209334,Trail
1502,PUERTO MADERO,-34.61007908918095,-58.35467842443035,San Luca,-34.609659,-58.36392,Italian Restaurant
1503,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Negroni,-34.606583,-58.3638,Cocktail Bar
1504,PUERTO MADERO,-34.61007908918095,-58.35467842443035,I Central Market,-34.61188809178764,-58.363342546085846,Deli / Bodega
1505,PUERTO MADERO,-34.61007908918095,-58.35467842443035,El Chiribin,-34.610515,-58.358795,BBQ Joint
1506,PUERTO MADERO,-34.61007908918095,-58.35467842443035,ParriVip,-34.60991939240342,-58.35896983142101,BBQ Joint
1507,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Lobo Café,-34.61266537115348,-58.3636555277956,Café
1508,PUERTO MADERO,-34.61007908918095,-58.35467842443035,El Parrillón,-34.61197800963705,-58.35909794677525,Food Truck
1509,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Mostaza,-34.60683798640046,-58.36422740627008,Fast Food Restaurant
1510,PUERTO MADERO,-34.61007908918095,-58.35467842443035,La Parrilla de Ernesto,-34.60491321615235,-58.3605295064592,Food Truck
1511,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Itálica,-34.607194,-58.364195,Italian Restaurant
1512,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Paseo de la Gloria,-34.61464987902647,-58.35736870765686,Pedestrian Plaza
1513,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Estatua de Gabriela Sabatini,-34.615128,-58.357105,Outdoor Sculpture
1514,PUERTO MADERO,-34.61007908918095,-58.35467842443035,"Monumento Espigon ""Plus Ultra""",-34.61606535993385,-58.35498718725691,Plaza
1515,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Entrada Av. Brasil,-34.61612,-58.355087,Trail
1516,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Avicar,-34.610415666935545,-58.362751743690836,Butcher
1517,PUERTO MADERO,-34.61007908918095,-58.35467842443035,A Los Amigos,-34.603494504787704,-58.361052225227915,BBQ Joint
1518,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Anfiteatro Puerto Madero,-34.617723851996146,-58.3579560541631,Performing Arts Venue
1519,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Dique 3,-34.60830813133953,-58.36310042506385,Harbor / Marina
1520,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Punto de Encuentro,-34.606776804971076,-58.346604051180776,Nature Preserve
1521,PUERTO MADERO,-34.61007908918095,-58.35467842443035,Bulevar Macacha Güemes,-34.60537147464348,-58.36221175146466,Plaza
1522,MONSERRAT,-34.6123306028463,-58.379343052551945,Hotel Intercontinental,-34.611415240182076,-58.37805975621217,Hotel
1523,MONSERRAT,-34.6123306028463,-58.379343052551945,Domus - Danza y Pilates,-34.61389101968041,-58.37907957311738,Dance Studio
1524,MONSERRAT,-34.6123306028463,-58.379343052551945,Santa Café,-34.611753674725406,-58.37798953056336,Coffee Shop
1525,MONSERRAT,-34.6123306028463,-58.379343052551945,de Dios Editores,-34.60999926399812,-58.379109225005635,Bookstore
1526,MONSERRAT,-34.6123306028463,-58.379343052551945,Fresco,-34.61247772295809,-58.37712293255067,Bistro
1527,MONSERRAT,-34.6123306028463,-58.379343052551945,Latino Sándwich,-34.61041322305826,-58.37910969526977,Sandwich Place
1528,MONSERRAT,-34.6123306028463,-58.379343052551945,State,-34.61062968660197,-58.379606546191255,Nightclub
1529,MONSERRAT,-34.6123306028463,-58.379343052551945,O'Live,-34.6127807877916,-58.379023380604195,Vegetarian / Vegan Restaurant
1530,MONSERRAT,-34.6123306028463,-58.379343052551945,Starbucks,-34.611422,-58.378712,Coffee Shop
1531,MONSERRAT,-34.6123306028463,-58.379343052551945,Club One,-34.61071282690872,-58.379726599044616,Nightclub
1532,MONSERRAT,-34.6123306028463,-58.379343052551945,Art Factory Hostel,-34.61451964799809,-58.377705748059235,Hostel
1533,MONSERRAT,-34.6123306028463,-58.379343052551945,Foto Club Buenos Aires,-34.609474784183455,-58.378273295743696,Camera Store
1534,MONSERRAT,-34.6123306028463,-58.379343052551945,Hostel Portal del Sur BA,-34.60942762191266,-58.378450394811516,Bed & Breakfast
1535,MONSERRAT,-34.6123306028463,-58.379343052551945,Hotel Mérit,-34.61051018571068,-58.377860965664816,Hotel
1536,MONSERRAT,-34.6123306028463,-58.379343052551945,Hábito Café,-34.615498,-58.382355,Café
1537,MONSERRAT,-34.6123306028463,-58.379343052551945,Palacio Español,-34.610371,-58.380496,Spanish Restaurant
1538,MONSERRAT,-34.6123306028463,-58.379343052551945,Gran Café Tortoni,-34.608852591178525,-58.378163772709584,Café
1539,MONSERRAT,-34.6123306028463,-58.379343052551945,Bernardo Café,-34.60949830792522,-58.38073051685623,Café
1540,MONSERRAT,-34.6123306028463,-58.379343052551945,Hotel Boca by Design Suites,-34.611185208433035,-58.37904681238526,Hotel
1541,MONSERRAT,-34.6123306028463,-58.379343052551945,Starbucks,-34.60901333628498,-58.38019593259095,Coffee Shop
1542,MONSERRAT,-34.6123306028463,-58.379343052551945,Bazar De Magia,-34.60944017065128,-58.38027477264404,Hobby Shop
1543,MONSERRAT,-34.6123306028463,-58.379343052551945,La Morada,-34.60944195630763,-58.37742733612955,Argentinian Restaurant
1544,MONSERRAT,-34.6123306028463,-58.379343052551945,Café de las Luces,-34.61124067054167,-58.37836020953041,Café
1545,MONSERRAT,-34.6123306028463,-58.379343052551945,Le Famiglie,-34.613630633185416,-58.38314848079988,Spanish Restaurant
1546,MONSERRAT,-34.6123306028463,-58.379343052551945,Starbucks,-34.61263438594461,-58.374844898677495,Coffee Shop
1547,MONSERRAT,-34.6123306028463,-58.379343052551945,Saint Burger,-34.60889098283354,-58.37852061457069,Burger Joint
1548,MONSERRAT,-34.6123306028463,-58.379343052551945,Beleg,-34.614933402695996,-58.37468500308811,Belgian Restaurant
1549,MONSERRAT,-34.6123306028463,-58.379343052551945,Elauge Hermanos,-34.609276,-58.375499,BBQ Joint
1550,MONSERRAT,-34.6123306028463,-58.379343052551945,Adorado Bar,-34.61189505719514,-58.37335846187359,Café
1551,MONSERRAT,-34.6123306028463,-58.379343052551945,Milhouse Hostel,-34.60925020983587,-58.384168348925016,Hostel
1552,MONSERRAT,-34.6123306028463,-58.379343052551945,Iñaki,-34.612174761262075,-58.38533231300048,Spanish Restaurant
1553,MONSERRAT,-34.6123306028463,-58.379343052551945,Bar The Bar,-34.608303,-58.379013,Restaurant
1554,MONSERRAT,-34.6123306028463,-58.379343052551945,América del Sur Hostel,-34.61654805601031,-58.37585728407422,Hostel
1555,MONSERRAT,-34.6123306028463,-58.379343052551945,London City,-34.608505,-58.374874,Café
1556,MONSERRAT,-34.6123306028463,-58.379343052551945,Gran Parrilla del Plata,-34.61607029411556,-58.37447664293456,BBQ Joint
1557,MONSERRAT,-34.6123306028463,-58.379343052551945,Antares,-34.61363727340795,-58.37320582927961,Brewery
1558,MONSERRAT,-34.6123306028463,-58.379343052551945,Los 36 Billares,-34.609148770528584,-58.384287357330315,Pool Hall
1559,MONSERRAT,-34.6123306028463,-58.379343052551945,La Puerta Roja,-34.616764364977534,-58.376045860127284,Bar
1560,MONSERRAT,-34.6123306028463,-58.379343052551945,Teatro Avenida,-34.60923831601267,-58.38380994579467,Theater
1561,MONSERRAT,-34.6123306028463,-58.379343052551945,Hotel Scala Buenos Aires,-34.61683317190811,-58.38028118160476,Hotel
1562,MONSERRAT,-34.6123306028463,-58.379343052551945,Parroquia San Ignacio de Loyola,-34.61024032376815,-58.37349548178697,Church
1563,MONSERRAT,-34.6123306028463,-58.379343052551945,Centro Vasco Francés,-34.61217685366671,-58.385708400059436,Spanish Restaurant
1564,MONSERRAT,-34.6123306028463,-58.379343052551945,Ostinatto,-34.61621070184249,-58.375702220104706,Hostel
1565,MONSERRAT,-34.6123306028463,-58.379343052551945,El Querandí,-34.611562909911136,-58.37475734397659,Argentinian Restaurant
1566,MONSERRAT,-34.6123306028463,-58.379343052551945,Starbucks,-34.608034,-58.374916,Coffee Shop
1567,MONSERRAT,-34.6123306028463,-58.379343052551945,Cremolatti,-34.61333478322541,-58.38460862671034,Ice Cream Shop
1568,MONSERRAT,-34.6123306028463,-58.379343052551945,Apart Loft & Arte Boutique,-34.60993172332192,-58.38336834121451,Hotel
1569,MONSERRAT,-34.6123306028463,-58.379343052551945,Loft Argentino,-34.60984722914412,-58.38341099132771,Hotel
1570,MONSERRAT,-34.6123306028463,-58.379343052551945,Puerta del Inca,-34.61216708134461,-58.3734316696933,Peruvian Restaurant
1571,MONSERRAT,-34.6123306028463,-58.379343052551945,Deltoro Burgers,-34.611781,-58.373435,Burger Joint
1572,MONSERRAT,-34.6123306028463,-58.379343052551945,Starbucks,-34.60947805475759,-58.38487786157643,Coffee Shop
1573,MONSERRAT,-34.6123306028463,-58.379343052551945,Havanna,-34.607074497227224,-58.38088917615339,Café
1574,MONSERRAT,-34.6123306028463,-58.379343052551945,Brun,-34.6113706030591,-58.37263051549789,Bistro
1575,MONSERRAT,-34.6123306028463,-58.379343052551945,Sumo,-34.617485969735085,-58.37711513042449,Ice Cream Shop
1576,MONSERRAT,-34.6123306028463,-58.379343052551945,Briganti,-34.61360354858202,-58.38589668273926,Shoe Store
1577,MONSERRAT,-34.6123306028463,-58.379343052551945,Plaza Asturias,-34.6091646422949,-58.383361326228425,Spanish Restaurant
1578,MONSERRAT,-34.6123306028463,-58.379343052551945,Prosciutto,-34.614456,-58.383195,Italian Restaurant
1579,MONSERRAT,-34.6123306028463,-58.379343052551945,El Globo Restaurant,-34.6097456126965,-58.38337801739239,Spanish Restaurant
1580,MONSERRAT,-34.6123306028463,-58.379343052551945,Telmo Deli,-34.61687960929344,-58.37591892039118,Café
1581,MONSERRAT,-34.6123306028463,-58.379343052551945,Hostel Arrabal,-34.616044239518125,-58.38326912757374,Hostel
1582,MONSERRAT,-34.6123306028463,-58.379343052551945,La Esquinita,-34.61751900432383,-58.37875279375686,Argentinian Restaurant
1583,MONSERRAT,-34.6123306028463,-58.379343052551945,El Farol,-34.611624,-58.38323,Pizza Place
1584,MONSERRAT,-34.6123306028463,-58.379343052551945,El Imparcial,-34.609745734643134,-58.3834742290709,Spanish Restaurant
1585,MONSERRAT,-34.6123306028463,-58.379343052551945,Museo Nacional de la Historia del Traje,-34.61641731589378,-58.37783924444923,History Museum
1586,MONSERRAT,-34.6123306028463,-58.379343052551945,B.A. Stop Hostel,-34.60863108260077,-58.38337739140383,Hostel
1587,MONSERRAT,-34.6123306028463,-58.379343052551945,La Posada del Centro,-34.60982383674406,-58.38345363464851,Steakhouse
1588,MONSERRAT,-34.6123306028463,-58.379343052551945,Alameda Restaurante,-34.60910313309227,-58.383496874340665,Argentinian Restaurant
1589,MONSERRAT,-34.6123306028463,-58.379343052551945,Fabrica De Pastas Belgrano,-34.61325565539573,-58.383241920414875,Italian Restaurant
1590,MONSERRAT,-34.6123306028463,-58.379343052551945,Dia %,-34.617588,-58.377945,Grocery Store
1591,MONSERRAT,-34.6123306028463,-58.379343052551945,Av. 9 de Julio y Av. Independencia,-34.61764972800908,-58.38088631629943,Intersection
1592,MONSERRAT,-34.6123306028463,-58.379343052551945,Plaza Monserrat,-34.615519627554356,-58.38482978678934,Plaza
1593,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Tostado Café Club,-34.603494,-58.380793,Coffee Shop
1594,SAN NICOLAS,-34.603806714151304,-58.38032840503775,All Saints Cafe,-34.60355892943505,-58.37806952166434,Coffee Shop
1595,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Obelisco - Plaza de la República,-34.60373560654476,-58.38163197040557,Monument / Landmark
1596,SAN NICOLAS,-34.603806714151304,-58.38032840503775,On Fit,-34.60238583336234,-58.37998464690002,Gym / Fitness Center
1597,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Teatro Gran Rex,-34.60323669263156,-58.37892793095275,Theater
1598,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Teatro El Nacional,-34.60404580865313,-58.38045743162293,Theater
1599,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Tomo I,-34.60210187435884,-58.380993604660034,Restaurant
1600,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Suiren Sushi Express,-34.602278495604075,-58.37942719459534,Sushi Restaurant
1601,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Starbucks,-34.60354185791523,-58.378714664993005,Coffee Shop
1602,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Las Cuartetas,-34.603549172049505,-58.37858225718002,Pizza Place
1603,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Crêpe & Coffee,-34.602776251179336,-58.37805219748358,Creperie
1604,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Teatro Maipo,-34.60305314665801,-58.378035555661235,Theater
1605,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Hotel Panamericano,-34.60199765355989,-58.38094767247583,Hotel
1606,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Crossfit Jotun,-34.601497927641695,-58.37970964662827,Gym / Fitness Center
1607,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Asador La Estancia,-34.602488409229295,-58.38009563484644,Argentinian Restaurant
1608,SAN NICOLAS,-34.603806714151304,-58.38032840503775,La Unión Café,-34.605415832545255,-58.37804262390125,Café
1609,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Teatro Colón,-34.60112161962029,-58.38313937187194,Opera House
1610,SAN NICOLAS,-34.603806714151304,-58.38032840503775,NEGRO. Cueva de café,-34.60084820863837,-58.3796122196595,Coffee Shop
1611,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Teatro Ópera Orbis Seguros,-34.60358264015577,-58.37905917458666,Theater
1612,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Los Inmortales,-34.602333138967936,-58.377339263027785,Pizza Place
1613,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Señor Tango,-34.603684193585124,-58.38342577748996,Music Venue
1614,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Starbucks,-34.60461918827462,-58.38182116910443,Coffee Shop
1615,SAN NICOLAS,-34.603806714151304,-58.38032840503775,El Palacio de la Pizza,-34.60345985226361,-58.377384493282385,Pizza Place
1616,SAN NICOLAS,-34.603806714151304,-58.38032840503775,The New Brighton,-34.60445071781061,-58.37585547079718,Restaurant
1617,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Broadway Hotel & Suite,-34.60351483380319,-58.383235931396484,Hotel
1618,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Sorrento,-34.603391716740184,-58.376026529600246,Mediterranean Restaurant
1619,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Starbucks,-34.60484024998501,-58.37901783188281,Coffee Shop
1620,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Revire,-34.60393347361564,-58.382538557052605,BBQ Joint
1621,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Café Martínez,-34.6031662411294,-58.382781081703335,Café
1622,SAN NICOLAS,-34.603806714151304,-58.38032840503775,"Galería Obelisco Norte ""Juan de Garay""",-34.60372717798128,-58.38096126315249,Shopping Plaza
1623,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Petit Colón,-34.602566,-58.38364,Café
1624,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Le Caravelle,-34.602291059880514,-58.3770067907496,Café
1625,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Hotel NH Buenos Aires 9 de Julio,-34.606612221718336,-58.382205963134766,Hotel
1626,SAN NICOLAS,-34.603806714151304,-58.38032840503775,BIGG CrossFit Downtown,-34.604620800356706,-58.37621185475353,Gym / Fitness Center
1627,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Hotel NH Buenos Aires Tango,-34.60197081931448,-58.382177034748665,Hotel
1628,SAN NICOLAS,-34.603806714151304,-58.38032840503775,725 Continental Hotel,-34.60623435075023,-58.376723982026284,Hotel
1629,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Grand Brizo Hotel,-34.606278016770666,-58.38229957661337,Hotel
1630,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Park Silver Obelisco Hotel,-34.6048129691028,-58.38227033615112,Hotel
1631,SAN NICOLAS,-34.603806714151304,-58.38032840503775,KFC,-34.60327931428893,-58.38111009771986,Fast Food Restaurant
1632,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Teatro Lola Membrives,-34.603999168081295,-58.38487491948133,Theater
1633,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Hotel NH Buenos Aires Latino,-34.60472024582581,-58.379314541816704,Hotel
1634,SAN NICOLAS,-34.603806714151304,-58.38032840503775,El Ateneo,-34.60403585653139,-58.37534487247466,Bookstore
1635,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Güerrín,-34.60401713080194,-58.386012470465786,Pizza Place
1636,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Teatro Metropolitan Sura,-34.60397422321479,-58.385819901514566,Theater
1637,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Alimac,-34.60155747947493,-58.374829384935545,Video Game Store
1638,SAN NICOLAS,-34.603806714151304,-58.38032840503775,El Café de Marco,-34.60622058405252,-58.38439732789993,Café
1639,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Piazzolla Tango,-34.60609855843852,-58.37489897009756,Theme Restaurant
1640,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Café Paulín,-34.604576745312066,-58.37570160627365,Sandwich Place
1641,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Zum Edelweiss,-34.60349729645844,-58.38369926118752,German Restaurant
1642,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Café Metro Bar,-34.60228732665648,-58.382506370544434,Café
1643,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Guaica Bar,-34.60144308074439,-58.37478693002314,Venezuelan Restaurant
1644,SAN NICOLAS,-34.603806714151304,-58.38032840503775,NEGRO. Cueva de café,-34.601606767331766,-58.3856973920657,Coffee Shop
1645,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Buenos Aires Grill,-34.603975378746476,-58.38551668016117,Argentinian Restaurant
1646,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Broccolino,-34.59921348097615,-58.37829747738873,Italian Restaurant
1647,SAN NICOLAS,-34.603806714151304,-58.38032840503775,In & Out Sushi,-34.59946,-58.378277,Sushi Restaurant
1648,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Starbucks,-34.603333460332735,-58.3756097789006,Coffee Shop
1649,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Havanna,-34.60105595037348,-58.375400202271926,Café
1650,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Palacio San Miguel,-34.607289381551595,-58.37947755872494,Event Space
1651,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Teatro Nacional Cervantes,-34.599408353826995,-58.38387966156006,Theater
1652,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Farmacity,-34.602473307024326,-58.375302701813865,Pharmacy
1653,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Havanna,-34.607074497227224,-58.38088917615339,Café
1654,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Novotel,-34.60410216375838,-58.38572274240386,Hotel
1655,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Green Eat,-34.603161,-58.375236,Vegetarian / Vegan Restaurant
1656,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Lolea,-34.606926,-58.376531,Deli / Bodega
1657,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Gran Café Tortoni,-34.608852591178525,-58.378163772709584,Café
1658,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Bar The Bar,-34.608303,-58.379013,Restaurant
1659,SAN NICOLAS,-34.603806714151304,-58.38032840503775,474 Buenos Aires Hotel,-34.60251448490235,-58.374013318497894,Hotel
1660,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Galería Güemes,-34.60611156953841,-58.375036702447936,Shopping Plaza
1661,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Green Eat,-34.60695993671302,-58.37515066003594,Salad Place
1662,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Starbucks,-34.60901333628498,-58.38019593259095,Coffee Shop
1663,SAN NICOLAS,-34.603806714151304,-58.38032840503775,La Pasta Frola,-34.60399663308432,-58.38595123530534,Bakery
1664,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Arcangel,-34.60718152823015,-58.37986999736033,Restaurant
1665,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Confitería Carruajes,-34.60107551007682,-58.38346879421813,Coffee Shop
1666,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Rawa,-34.60337403218854,-58.38514569649064,Peruvian Restaurant
1667,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Banchero,-34.60398532966211,-58.385111921730214,Pizza Place
1668,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Import Coffee Co,-34.603099,-58.373814,Coffee Shop
1669,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Entelequia,-34.60484799244886,-58.38643294788511,Comic Shop
1670,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Multiteatro,-34.60387259818788,-58.38484773032679,Theater
1671,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Club del Progreso,-34.60554220766218,-58.38548211549996,Argentinian Restaurant
1672,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Delhi Mahal,-34.59919640096305,-58.38310718536377,Indian Restaurant
1673,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Pérez-H,-34.60091729273735,-58.37678787750542,Burger Joint
1674,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Saint Burger,-34.60889098283354,-58.37852061457069,Burger Joint
1675,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Bernardo Café,-34.60949830792522,-58.38073051685623,Café
1676,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Cúspide,-34.60412858057257,-58.3854192495346,Bookstore
1677,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Teatro Broadway,-34.60376432301741,-58.38315891850177,Theater
1678,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Hotel Tribeca Buenos Aires Apart,-34.607345708205024,-58.38456965300336,Hotel
1679,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Cúspide,-34.60354536561576,-58.37399373665688,Bookstore
1680,SAN NICOLAS,-34.603806714151304,-58.38032840503775,El Vesuvio,-34.603837356842284,-58.383448675273236,Ice Cream Shop
1681,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Starbucks,-34.602886952339475,-58.386647061340376,Coffee Shop
1682,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Bazar De Magia,-34.60944017065128,-58.38027477264404,Hobby Shop
1683,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Requiem,-34.60904280659403,-58.37987780570983,Nightclub
1684,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Kinefot,-34.60577787314317,-58.385083504625925,Camera Store
1685,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Los Inmortales,-34.603999656351206,-58.38613585313036,Pizza Place
1686,SAN NICOLAS,-34.603806714151304,-58.38032840503775,The Sandwich Market,-34.60167566279956,-58.38671017280385,Sandwich Place
1687,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Falabella,-34.60382748732825,-58.374539481303515,Department Store
1688,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Museo del Jamón,-34.608427,-58.382105,Spanish Restaurant
1689,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Zara,-34.60039812918865,-58.37529223135955,Clothing Store
1690,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Patio #378,-34.60427810352084,-58.38574341455462,Mediterranean Restaurant
1691,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Ouro Preto,-34.60390585902649,-58.38521333458552,Café
1692,SAN NICOLAS,-34.603806714151304,-58.38032840503775,Loving Hut,-34.60635607401283,-58.385253449264724,Vegetarian / Vegan Restaurant
1693,BELGRANO,-34.5533464690849,-58.4494255637671,DOGG,-34.555036238508734,-58.452126599321815,Hot Dog Joint
1694,BELGRANO,-34.5533464690849,-58.4494255637671,Pani,-34.553692,-58.449771,Bakery
1695,BELGRANO,-34.5533464690849,-58.4494255637671,El Pobre Luis,-34.555277222238715,-58.45241815931266,BBQ Joint
1696,BELGRANO,-34.5533464690849,-58.4494255637671,The Lowlands,-34.551955435581505,-58.447102762542585,Lounge
1697,BELGRANO,-34.5533464690849,-58.4494255637671,Orilla,-34.55289338127618,-58.45272794365883,Latin American Restaurant
1698,BELGRANO,-34.5533464690849,-58.4494255637671,Tina & Co.,-34.556977776222084,-58.45055975551634,Grocery Store
1699,BELGRANO,-34.5533464690849,-58.4494255637671,Méli Mélo,-34.55691893547841,-58.44750044463475,Breakfast Spot
1700,BELGRANO,-34.5533464690849,-58.4494255637671,Starbucks,-34.554824532451335,-58.4495884180069,Coffee Shop
1701,BELGRANO,-34.5533464690849,-58.4494255637671,Napp Fitness,-34.55335477486041,-58.4523139770072,Gymnastics Gym
1702,BELGRANO,-34.5533464690849,-58.4494255637671,Chungo,-34.55355220015342,-58.454012957552884,Ice Cream Shop
1703,BELGRANO,-34.5533464690849,-58.4494255637671,Lucciano's,-34.55666277161747,-58.44762458210821,Ice Cream Shop
1704,BELGRANO,-34.5533464690849,-58.4494255637671,Restaurant Chinatown,-34.557160228524666,-58.45080976984591,Chinese Restaurant
1705,BELGRANO,-34.5533464690849,-58.4494255637671,ÖSS Kaffe,-34.55463181543579,-58.45591696892925,Café
1706,BELGRANO,-34.5533464690849,-58.4494255637671,Casa China,-34.55735205573757,-58.45062980953932,Supermarket
1707,BELGRANO,-34.5533464690849,-58.4494255637671,Nobiru,-34.556502363289816,-58.449997889476336,Japanese Restaurant
1708,BELGRANO,-34.5533464690849,-58.4494255637671,Michi Pizza,-34.55200086907683,-58.45170699128514,Pizza Place
1709,BELGRANO,-34.5533464690849,-58.4494255637671,Asia Oriental,-34.55683364810191,-58.45037862392174,Grocery Store
1710,BELGRANO,-34.5533464690849,-58.4494255637671,Hong Kong Style,-34.55690220627589,-58.44928355442458,Dim Sum Restaurant
1711,BELGRANO,-34.5533464690849,-58.4494255637671,Urbánica Suite,-34.55290707753493,-58.4525978565216,Hotel
1712,BELGRANO,-34.5533464690849,-58.4494255637671,Taberna Calle Fresca,-34.551326550560624,-58.45053116001997,Tapas Restaurant
1713,BELGRANO,-34.5533464690849,-58.4494255637671,La Más Querida,-34.55845868883266,-58.44826071322682,Pizza Place
